,Unnamed: 0,tweet,label
2965,289,kila hatua ni muhimu kwa  leo kwa mfano tembea kwa miguu panda basi endesha baiskeli usitumi,1
2966,1662,tunawatakia baraka za eid,2
2967,2130,kingdom of god ministries igiye gusohora album iriho indirimbo zahimbwe na nsabigaba uherutse kwitaba imana ,1
2968,119,show nyingi za kibongo show ikiisha shabiki unachoka viungo vya mwili kuliko hata msanii aliyepiga show,0
2969,114,conforme muswivonaka va timile maguezi khanimambo edm,0
2970,2044,annet rwose aho waguze iki gitekerezo bimeze bite,1
2971,2832,igitondo kiza mwamfura mwe mbifurije gutangira icyumweru neza mugahaha mukaronka mwagukirwe mubyo mukora byose imana izabarinde iki,2
2972,2688,prince boo humura rimwe uzava mu butindi ,2
2973,454,sisi watanzania tumeamua lililokuwa daraja la miti na kamba ambalo lilikuwa likiunganisha wananchi wa mkoa wa rukwa n,1
2974,659,na inasemekana kwa tafiti kuwa kipindi hichoanakuwa na joto saana kuliko vpnd vingine,1
2975,3249,uyu munsi muri  ku bufatanye na  oneun nabandi bafatanyabikorwa hijihihwe umunsi mpuzamahanga wo gukaraba intoki hamwe numunsi mpazamahanga wubwihererero ,2
2976,337,leo huna haja ya kuangaika sana kufikiria cheza namba  tu tukulipe mara  ya dau utakaloweka ndani ya dakika  tu kamp,1
2977,3009,ndashaka guhemba aba follows  bambere twagiye uko ukora follow usige number ya momo muri comment  twagiye  ,2
2978,194,lolgtgt shii manooslowly wa biwa,0
2979,1295,liguecup ubu kandi wabona babishyize kuri solskjaer  ntakorweho utd itashye kuri round ya  ya ligue cup   fm ,1
2980,1375,pitfe imyaka  ndi muremure imibiri yombi kandi ikindi pfite nakazi  ndigushaka ihene nzarya kuri paska ,1
2981,545,if phfukil ah ih se vona swa ku kazata mwina k,2
2982,2050,harya buriya amakwe aremewe muri iyi minsi ra cg nugutegereza imyanzuro yinama yaba ministers,1
2983,691,niku yingiseli nile xokwe mozambique nilo geee kola hansi ka nsinya wa nkanyi dstv   ,2
2984,1535,kufikia usawa wa kijinsia inatubidi kubadili mifumo ya elimu yenye ufanisi inayotoa usawa huduma bora za elimu kwa wote,2
2985,425,habari ahsante kwa kuwasiliana nasi pole sana tunaomba ufafanuzi wa tatizo lako tafadhali mnapata changamoto ganifb,1
2986,981,ilinyareanda kiri aha rwose mwisubireho pee uburimi mu myandikire bugabanuke uziko numvaga muzanyina naho kumbe ni muzankina ,0
2987,2722,mn iyo technics irikunkorera,2
2988,1000,ni ko biri rwose gusa gushishikara ukabona amanota meza ntibivuze ko abakoresha bakurwanira,0
2989,33,famba uya ti fassa ,0
2990,552,they are not ok ndakurahiye niba ntayo barareba ,0
2991,2618,urugo ruhire kuri   umunyamakuru ubikora kinyamwuga may your family be blessed in all ,2
2992,714,mara buti sydney xikwembu ximu nikile ku hlamusela swilo swi nandzika wativa ingi ova kwale,2
2993,187,hahahah u ta rendera,0
2994,1524,ka mkubwa me mdau wako sana wanguvu naomba kujua kidogo kuhusu william anne ambae nimckia alikuwa hack tishio na pia kevin mitnick is an american computer security consultant author and a black hat turned white hat hacker blessed,2
2995,193,niku zw tititi a ni ngueni mina  ,0
2996,1607,umwaka urangire nyabonye aba followers k koko kandi naburaga bake munkorere umuti ndakora follow back ,1
2997,1355,yes indeed buriya bajyanwe na jesus cg ,1
2998,832,ndumiwe koko ngo abantu bajya gushaka imbaraga mu marimbi hahaha,0
2999,1714,habari yako  hongera  tiketi yako ya kucheza jackpot bure ipo tayari kwa sasa tunaomba uingie katika akaunti yako ya sportpesa kwa kupitia tovuti yetu na kuweka ubashiri wako wa jackpot kwa tiketi ya bure tunakutakia kila la,2
3000,134,urayireka ikisararanga ubundi ikikubura da bitabaye ibyo wamara amabuye,0
3001,1389,se kera tucyiga wamuntu wakundaga gusiba ikibaho ubu akora ik ,1
3002,1758,na wao ndio sababu ya mimi kupata matumaini na furaha shukran zangu kwa madaktari wote ambao wamekuwa wakinihudumia kwa tiba tangu utotoni mpaka sasa na wauguzi wote kutoka hospitali mbali mbali za hapa nchini,2
3003,900,kweico kutoka kilimanjaro kazi walizofanya  kuimarisha uchumi ndani ya nyumba na kuwatafutia masoko kuzuia ukatili wa,1
3004,1616,funguka unga mkono mpango kazi wa taifa wa kuondoa ukatili dhidi ya wanawake na watoto,2
3005,744,mimi binafsi hapo ntatafuta kazi nyingine za kufanya dalili ndogo ndogo kama hizo sijawahi kuzipuuza,1
3006,3020,hakurikiraho nubundi igitero batinkumbuyumwana twareranwexburijoro ndamurotaaaaicyazampa ngo tubane,2
3007,65,nikila hicho chakula minyoo yangu ya tumboni inaweza kuzimia kwa kupata mshituko maana ni surprise kwao,0
3008,996,charity tatizo la internet limeanza lini ukiwasha data inakuonyesha alama gani eghh au g na unatumia simu ya aina gani,1
3009,153,wa famba o duwuliwa,0
3010,2952,sh cyaze tujye twemera phone zidufatiye runini ase ubu nari kujya nkora iki ngo bwire ,2
3011,959,man wasanga kuriya imitingito irimo gusatagura igisenyi ari imana irikudushakira inzira ngo twigire munsi yubutaka muyindisi,0
3012,1624,wasifu wa siti binti saad ni kitabu ninachokipenda kuliko vyote hapo kina fundisho kubwa,2
3013,496,mimi nilikiwa na bphysics achemistry na abiologywakati huo huo nina bhistory akiswahili na aenglish nikaamua kwen,1
3014,1554,ahsante sana tunajivunia kuwa karibu na jamii,2
3015,2347,kuko byakozwe muri us duhite tubifata nkibikwiye,1
3016,1786,kurikira ikiganiro cyumuryango kivuga ku buzima bwo mu mutwe nikoreshwa ryibiyobyabwenge mu rubyiruko muri kumwe na colette mukandemezo umuryango,1
3017,1385,iyi niyo kipe ifite izina rirerire mu rwanda kbs,1
3018,1178,ni kawaida mwembe ukiwa uani nyani hawezi tamba,1
3019,488,ina mas wa ma navela,2
3020,235,mu randza xwa mahala ,0
3021,507,jeshi la magereza limeendelea na program za urekebishaji wafungwa kupitia viwanda vidogo vidogo kuwapatia stadi za kazi,1
3022,1440,kumbe tunaifukuzia china kwa wingitushafika bilioni toka milion mpk  milioni tofauti hapo ni m tumepiga hatua kubwa,2
3023,561,ntacyo yize nibyo yitwaga ko yize ubuterahamwe bwarabisibye burundu ,0
3024,3109,niba bawe bgufashihe kubona iyi audio follow me plz i follow back automatically            ,2
3025,687,usho wena neh  ,2
3026,579,chn nukuri woweho ndabona ufite imitekerereze iri poor kbx abahe bandi x erura ubavugeee,0
3027,1572,kua makini kwenye maishahuenda unachokitafuta kipo kwa yule unaemdharau,2
3028,1790,kazi ya bandari sio kuhifadhi mizigo asema mchalaganya mkurugenzi msaidizi wa bandari ya dar es salaam ahmed mchalaganya amesema miongoni mwa majukumu ya bandari kuhifadhi mizigo si sehemu ya majukumu,2
3029,907,arko imbeba ko bazigeragerezaho inkingo mukaba mukomeje kuzica nizishira bizagenda bite,0
3030,928,tatizo lako linafanyiwa kazi endelea kuwa mvumilivutunaomba radhi kwa usumbufu unaojitokezatumia ezypesa na ushinde,1
3031,781,mani girl arambwiye ngo iyambarire byanze  ndacyamusaba another round ndakomeza mbahe ikuru ,0
3032,1339,habari njema kwa mashibiki zangu kwa mujibu wa viwango vilivyotolewa na mtandao wa ngumi za kulipwa wa dunia,2
3033,2404,byiza cyane mama nkunda abato bafite u rwanda ku mutima gushima ukiriho bikaba ubupfura mutashye,2
3034,236,bila malipo ya ziada ili uweze kutazama mechi hii,1
3035,2321,inyuma yo kumusigiti wo mubyahi wihuse ark witwaze agakeka byibuze,1
3036,141,nuko hasuzuguwe umugore ntanubwo ari ugusuzugura ni ugupfobya,0
3037,1026,sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo sitiringi ni ibiki ntiyansubiza,0
3038,23,kugenda namaguruse bobakaba bajyana nimodoka aho bagiye hose batitaye kubwurwo rugendo ukorungana urumva mwahurirahe,0
3039,1575,namshukuru sana baba yangu babu  bibi mama zangu wote wadogo na wakubwa  shangazi zangu wajomba zangu na binamu zangu pia nawashukuru marafiki zangu wote kwa kunijali na kunionesha upendo wa dhati miaka yote hii,2
3040,109,xitombo xa zaida,0
3041,1574,hahhhh ubwo wowe uri iwahandi rero tubwire nawe twumve wabona hari ukundi mwabyitaga jyewe ndabona mbizi byose,1
3042,1275,abahinzi batabigize umwuga bavuga ko bahinga bavunitse nyamara bagurisha bagahendwa bikabije ibi byakemuka bite,1
3043,795,mungu anakuona wa nay,1
3044,1148,nikiwa njiani naenda kumtembelea mwalimu ambaye alisema hautakuwa na kitu maishani,1
3045,1774,nkubu inkuru nkiyi  iyikora kugira ngo ifashe icyi urubyiruko nyarwanda       rwose hari ibintu nkabona sinzi ,1
3046,300,obuti wa hao yena a reng,1
3047,1286,paul tutawajulisha juu ya zawadi kwa maswali ya jayoendelea kufuatilia ukurasa wetu hm,2
3048,1981,ntabwo nari mpari boss ngo nsome iyo message wabaza abari bahari ,1
3049,601,umisavuta  michezo  mtwara mashindano ya umoja wa michezo na sanaa vyuo vya ualimu tanzania umisavuta kitaifa yameanza kutimua vumbi mkoani mtwara mashindano hayo yamejumuisha vyuo  vya ualimu vya serikali,1
3050,239,kwa mambo kama haya unaweza wacheki magwiji wa hizi kazi hautajuta wataifanya gari yako hile unataka usisah,1
3051,1299,mafunzo ni nyenzo muhimu katika kuleta ufanisi,2
3052,126,ku gama ku humelela mabandido  ,0
3053,644,kwa mara ya kwanza tumetoa chapisho maalum la mwongozo wa ulinzi na usalama kwa watetezi wa haki za binadamu lenye maand,1
3054,2165,nyamara nta kana karimo nabonye bivugwa nabagore nabagabo barengeje diziwiti,1
3055,645,ximixweni madanbveni ni usiku sikunisiku,2
3056,362,ai nyamara uba utubwiye nabi aba papa twirira udusendababoyi ushatse wakwihana   ,0
3057,2490,nawe wabona inyungu zo gukorana na  biroroshye kuko gufungura konti bikorwa mu buryo bwihuse ,2
3058,2696,mugire umugoroba mwiza kdi twibuka gukora follow kwa  na  utibagiwe  tubikore abasweet ,2
3059,1687,umutwe uri kurya iki ma,1
3060,151,wahora niki ko ntanamenye aho wabereye umunsi wumuganura niwo munsi nahuriyemo ninzara iteye ubwoba,0
3061,975,tujye tunemera ko covid  itwik,0
3062,1298,uyu munsi kuwa mbere kuri stade ya kigali ikipe ya police fc yatangiye imyitozo yitegura shampiyona yu rwanda  ,1
3063,3266,hello brothersamp sisters ubu wabasha gukurikirana uko igikorwa cyoguha yamagare yabafite ubumuga   retweet comment and like ,2
3064,282,umubwire uti ko mbona uri mubi nari bwabikubwire,0
3065,231,kisha chuja kutoka tarehe uliyoweka bet yako hadi siku ya leo kisha bofya kwenye mkeka wako ili kupata taarifa kamili za michezo uliyobashiri en,1
3066,1211,iracyariho ngo tuyishyire kumurongo nayo x,1
3067,1714,niba ufite ama unite hamagara tica wimibare ugufolowinga kuri twitter ,1
3068,1013,wamugabowe uge ukora tweet wabanje gusubiza ubwenge mumutwe kuko ndabona ushobora kuba uba wa bubitse mu birenge ,0
3069,1567,nyamara ushaka wandagira ahantu uri gukura ubwenge bwd your right ,1
3070,697,nashidwa kuielewa sheria ipoje naona kama haitendi haki mwanafunzi wa kiume akimpa mimba mwanafunzi mwenzake sheria ina egemea upande mmoja mwanamke anabaki huru mwanaume anatumikia kifungo je kama mwanaume ndio aliyerubuniwa,1
3071,1079,bunge bila maswali na majibu wabunge wabongo kweli watajizuia mtu amuongelee afu acmjibu lolote tutakuwa tumepiga hatua,1
3072,2,hahahahaha ih tipo arrombaram o nhoster  ,0
3073,456,mwihangane kbs mujye mumesa utwenda twanyu twimbere kbs ndambiwe burimunsi kujyenda nucyirwa muri kubera umwanda mugira ahreeee ,0
3074,413,nkuko umubu unyunyuza ikiremwa kirimo amaraso cyose ni nako umukobwa wi kigali yihoma ku cyiremwa cyose gifite amafaranga ibyahishwe,0
3075,1431,ushiriki wa vijana kwenye kilimo ni mkubwa sana nchini rwanda tunawajibika kuwasaidia vijana ili waweze kufanya kilimo cha kibiashara kwa lengo la kuinua kipato chao wenyewe na kuwajengea mazingira ya kukitegemea na si kutengenea ajira pekee waziri mkuurwanda,2
3076,72,kumbe sio serikali tu hadi wadau wengine wa maendeleo hawana imani na vijana,0
3077,3225,saa h nigahunda yo kumva ikinamico kuri  nawe ntigucike ,2
3078,1503,nashukuru nilishapata japo kuna mwana na elimu yake kubwa aliniambia nilichokifanya matokeo ni baada ya miak,2
3079,575,izo nimovi umaziminsi ureba ziri kukongoza ninde wabonye ubundi arwanishumutaka usibye film ya getili,0
3080,1921,none se yamusabye kujya i manchester yamugiriye inama yo kurega bara agahabwa amafaranga ,1
3081,1796,birenze kuba ubuki ubu mukanya ngiye kugenda uganda kampala kbs,1
3082,1895,abasore banjye barashaka kunganya niyo gahunda kuba mozambique itari iwayo yari amahirwe ku mavubi,1
3083,3068,uri hehe ngo duhane inkokora dushirane urukumbuzi rwigihe kirekire ngwino ndahari,2
3084,277,mom dii faz coisa xx eu busy cota mom futseka nkila waku o humi uxi nampfa lexi ja wa yala i love her,0
3085,946,bob kareem tunashukuru kwa maoni na ushauri wako tunapenda kukufahamisha kuwa tumeyapokea ahsante,1
3086,641,ufit ikibazo cyimyumvire woe mhn baby girl ntawe utakunda icyizere yigirira ahubwo uko agikorrsha nibyo bibi,0
3087,159,ariko uziko hari abantu bakora ubukwebashinga urugo bagamije gusenya nkuyu mugore koko yamukorerwa iki ,0
3088,1691,lakini nimmshukuru kwa namna ya pekee mhe rais ndugu ya nurdin hajji kwa niaba ya serikali ya jamhuri ya kenya kwamba mara nyingi tumekuwa tunashirikiana naye na msimamo wangu na wake ni mmoja  mgangadpp,2
3089,295,wasvivona svosvi kopfukiwa hikhanga hi svihlaya lesvi khaaale,1
3090,187,mlipuko na milio ya risasi yasikika katika eneo la  riverside nairobi kenya milipukomiwili mikubwa ya risasi ilisikika na baadaye ufyatuaji wa risasi maafisa wa polisi wamefika eneo la tukio katika jumba hilo ambalo lina hoteli yakifahari na ofisi za kampuni mbalimbali,0
3091,2386,njya nyabugogo urebe mugastata maze ukurikire urimuhanda mpaka nuwuvemo ubwo ibizakurikiraho nyuma simbizi,1
3092,1878,ese   koko nibyo uyu munsi wo kubeshya aba ari day off ya reality ,1
3093,2251,uzi ko ari muri chic koko man      ,1
3094,1792,naibu waziri wa mambo ya nje na ushirikiano wa afrika mashariki dkt damas ndumbaro na katibu mkuu wizara ya mambo ya nje na ushirikiano wa afrika mashariki dkt faraji kasidi mnyepe wamekutana na kufanya mazungumzo na kaimu balozi wa marekani bi inmi patterson,2
3095,782,lubasha nakubaliana na wewe ila sometime huyo uneyemfanyia ubinadamu atatoka na kusema kwa mtu aah hii k,1
3096,127,sheria ya kimila ni kikwazo kwa wanawake kumiliki ardhi mkurugenzi wa,0
3097,478,hosi xikwembo xanga mamba yanga mamba yanga hi yamukeli ,2
3098,360,hi ta ya ka wutomi ,1
3099,323,nonex uwo mwana nago azikubara amafaranga kombona yabishyuraga akibagirwa kuri burimuntu uyumwana yaradamaraye,0
3100,717,ni yingiseli  kola ka doroba laka chokwe    dstv niyo gee na vovo flora mathonsi,2
3101,2064,twe abanyamahirwe dutegereje kumva ko betting zigiye kongera gukora mwe mutegereje iki,1
3102,2306,cyane cyane iyo kumwe nawe,1
3103,645,ese  ngo mucuti wawe neymar ngo asigaye yirarira ku gisimenti ,0
3104,603,mina se lindivarrr mina aita navhela aku teka giyane nitsakisa hi xibelane niri kola a magude ,2
3105,1596,nonese ibyo bibazo byose ntibiri mu byo bigishwa guhangana na byo sinzi niba twumva icyo psychologue clinicien bivuze,1
3106,582,male ya machangana d,2
3107,23,uta ni dhlaya,0
3108,938,benki ya yazindua kampeni ya kwa wateja wake,1
3109,2702,murakoze cyane mwadufasha kumenya aho twakura ubwo bushakashatsi mwifashishije bugaragaza ko kuririmba bivura nyirabyo,2
3110,562,aho gusubira muri za guma mu ntarana guma murugoagasimba kaha akazi abana burwanda   ,0
3111,2243,inkuru irambuye mwayisanga kuri  na bwizatv ,1
3112,158,ntibisanzwe abagabo bafashwe nirari bafatira ku ngufu abagore mu rusengero pasteri areba nawe ushake amafoto ,0
3113,726,kuna dada muhudhuriaji hapa anasema kuwa amezunguka katika kila super market mchicha upo lakini hakuna kisamvu hakipo,1
3114,460,eehsema sista alikuwa anatuwekea msosi kwa siri getosema ndo tunakuta umepoa kinoma,1
3115,1404,aya mafoto murikuyakura hehe,1
3116,926,gusuzugura umuntu mubana murarana ukubyarira abana si ibyo gushyigikirwa ibindi reka mparire inzobere mu rushako,0
3117,1690,aho ndumva ari sawa ariko se ubwo ntimukosha kubera na transport yo kubitugezaho,1
3118,2788,mwabasore mwe mwambabariye mukareka kwangiza ubusugi bwabari burwanda sibyo imana izabaha umigisha myinshi cyane,2
3119,421,jumanne siku ya kimataifa ya sanaa za kuandaa kupika na kula chakula kizuri kwa njia endelevu inakupa vidokezo  vya kupunguza utupaji vyakula na kujiunga na harakati za,1
3120,660,i jabana kabuye uyu muriro ugenda ugaruka ugenda bishobora kuduteza impanuka,0
3121,385,next episode yule mkaka alomshauri chale ovyo tunaomba asimame kuna kiti twataka ona,1
3122,799,madaktari wanasema watu wanaozaliwa na ugonjwa huu muscular dystrophy syndrome haswa wanaoupata wakiwa na umri mdogo wanaishi miaka kumi mpaka mwanzoni mwa miaka ya  lakini nasema allah anajua zaidi hadi wakati sahihi utakapofika,1
3123,181,larry tesler mhandisi wa mifumo ya kompyuta na mbunifu wa cut copy amp paste amefariki dunia alizaliwa april  ,0
3124,1116,ni ukuvuga ko yamwogeje kugirango asibanganye ibimenyetso mbese yamwogeje ku gitsina nka kwa kundi dukaraba mu ntoki namazi nisabune,0
3125,658,ndio kaka nipo hapa,1
3126,3106,numva yuko iyo ufite inshuti nyayo uba ugomba kuyisura kugirango rwarukundo rukure,2
3127,854,umukinnyi muba mushimagiza uhusha igitego nka kiriya uziko nubwo ntafana arsenal arutwa na guendouzzi,0
3128,492,miongoni mwa mtihani mkubwa sana kwa vijana ni ibada kama upo kwenye hili kundi na bado unajitahidi ibada zisikupite hon,1
3129,3155,ubusabane mu myambarire burakomeje   ,2
3130,2602,komeza wihangane  tukuri hafi ,2
3131,330,deejay kwa arusha hivi sasa tuko katika uboreshaji wa mfumo wa usambazaji wa huduma na bidhaa zetu ili wateja wetu wapate huduma bora zaidi zoezi likikamilika tutatoa mawasiliano ya mawakala wetu tunaomba radhi kwa usumbufu unaojitokeza,1
3132,619,nkuko  yabisobanuye ibimenyetso byarabuze ariko sinumva impamvu hirengagijwe ibisobanuro byuburyo ibimenyetso byasibanganyijwemo,0
3133,1593,yaan jamaa huyu ni big thinker maana hakuna hata wimbo wowote wa hovyo kwenye list ya nyim,2
3134,427,comekiee  ni speed cumbi sfwayantswa ,2
3135,660,kurasa ya nyuma na mbele kutoka gazeti la uhuru desemba   jipatie nakala yako leo tsh,1
3136,846,kwimurwa kwa ba kavukire ni ibisubizo ,0
3137,1224,fata bibiri kimwe ukinzanure nguhe amafranga yo kwishyura kandi wihuteee dore imvura igiye kugwa,1
3138,2104,bikomeje kuba amayobera umwamikazi wubwongereza ntiyagaragaye mu muhango ukomeye cyane ese habaye iki via  ,1
3139,1778,habari tunaomba namba yenye shida dm kwa msaada zaidi,2
3140,1520,nabyutse numva kari kumvugira mumatwi njya muri douche noga ndi kukaririmba mpita nkumbura albibi sana,1
3141,3080,amb  uhagarariye u rwanda muri abudhabi  yifurije abanyarwanda ninshuti zu rwanda  umunsi mwiza wumuganura umuganura ,2
3142,998,iyo ni ruswa baguhaye kuko uri umunyamakuru ntakindi,0
3143,3019,ubudasa mu kwesa mihigoubudasa muri byose bugeserayacunziza ,2
3144,265,agana tigana lweyi wa mamane a tiya aya kuma nhimbou agama a swi teka a swivanani a swi peta derenajii ,0
3145,3198,ibyamamare  amp  iyi collabo murayumva gute   ,2
3146,1922,si ngombwa iyo yose itegeko rivuga iri munsi yiyo,1
3147,559,wameambiwa na mwenyekiti wao kila kitu ni sawa hata kama hakiko sawa ndio maana mteuliwa wake akitangaza kuna dengu wakati kw,1
3148,1917,harya mwe iyo gusinzira byanze mukora iki,1
3149,2077,inzu itunganya umuziki highway music iyobowe na producer kushbeatz bari gushyira hanze umuzingo windirimbo bise imidari ,1
3150,2557,ubuse koko nange mbure gushimafriday ndashimira etacivil wa mukarange   sematungo akora atizigamye muguha service nziza abamugana cyane cyane abakenera service zi  nibindi ,2
3151,1426,dkt tizeba asisitiza ushirikishwaji wa tma kwenye miradi mbalimbali ya maendeleo ya kilimo kwa taarifa zaidi tembelea,2
3152,1654,ba nyiribikamyo banyonzi birabujijwe gufata ku modoka kuko biteza impanuka abanyonzi ,1
3153,367,wakati tunamumba mungu siku hizi mh rais tunge zuia safari za kuingia na kutoka dar huku tukimulika na mij,1
3154,302,uravuze ngo bafite uburyarya kwamamaza ibyo batumva bikaba bihatse iki se,0
3155,2598,nyagasani yezu abane nawe ,2
3156,1272,kijijini ilongelo lishe bora hunufaika familia nzima  mradi wa boresha lishe unaotekelezwa kwa ushirikia,2
3157,2800,umuco mwiza wubutwari uzatugeza kuri byinshi dukeneye nkurubyiruko bityo u rwanda biruhe kuramba imyaka na yindi sinzabatereranabanyarwanda ,2
3158,2576,pizza ngew ukunda kunsema sinkunda kuyirya cyane kugirango nirinde ibyo bibazo,2
3159,350,pia meneja kanda ya ziwa abraham augustino meneja tawi la kenyatta amos mubusi na meneja mahusiano mwandamizi biashara za serikali  suma mwainunu,1
3160,1249,ese ikirunga kivuka gite ese ni iki gituma habaho kuruka kwikirunga soma iyi nyandiko usobanukirwe menya rwanda rwot rwandan ,1
3161,1296,ko rihenze kurigura yanyoherereze kuri momo yanjye njye kurigura nina baririrwa cg barikosha murankosora,1
3162,1146,umusozi twawuzamutse ejo tugera mu mpinga ahasigaye ni ukwimanukira tugakomeza nyine gutogosa,1
3163,2327,itari yuda ariko yo kuri youtube,1
3164,1698,niba umugore aruwawe ninde wundi wo kumugushyirira kumurongo mugihe yatannye,1
3165,406,bwana viju cherian managing director  akiongea katika ufunguzi wa tawi lao jipya mtaa wa uhuru kariako,1
3166,1987,mu  iki kiraro cyangijwe bikomeye nuburemere bwamakamyo yakinyuragaho kiza gutebera ndetse nubuyobozi bufata umwanzuro wo kubuza ibinyabiziga kongera kukinyuraho,1
3167,129,porras ya swi t gama hi merda,0
3168,3162,uhakana imbaraga twashyizemo kugira ngo u rwanda rutungane ni uko aba yigiza nkana cyangwa adashaka kubyemera pasiteri antoine rutayisire ,2
3169,2677,oraaaa mbega ibyiza bitatse edeni nyuma yibi byiza nibwo namenye ko iritunda riryoha ,2
3170,196,uhuru  jumatano  juni   ukweli daima linapatikana mtaani kwako sasa kwa bei ile ile ya tsh  tu wahi nakala yako ,1
3171,2895,imyaka  ya pdi mu ijambo rya perezida waryo yavuze no kubufatanye bwaryo na  bumaze igihe kandi bumeze neza ,2
3172,1009,hahahaha akarimi nicyumvirizo numvisemo ka mugobeko ndacangwa,0
3173,1370,ijambo he  yavuze tariki  nyakanga  hashingwa guverinoma yubumwe ,1
3174,707,nta muntu wiswe i bitch mu rwanda inshuro nyinshi nkawe so uri kwituka rero,0
3175,1034,yarablotse shn ubu ntacyo nareba,0
3176,248,nshuti yanjye umva jyufata umwanya wiherere maze umoke nushaka no guheba ntihakagire ikigutangira  ,0
3177,1886,uraho neza dr icyo uvuga kirumvikna pe ariko nakwifuza ko ubimpuriza no kurwanya ikwirakwira rya kovidi murakoze,1
3178,115,hi honili ini j ,0
3179,595,loku u hi wona hiku ta hi yena hi yena yehova hi yena a loku u hi wona na hili so hi yena hi yena yehova hi yena oh hi yena yehova hi yena hi yena  ,2
3180,2499,thanks my k followers labakunda so much tuzabinywera brd nikora umuti kuka ac dukomeza gutora influencer wambere    ,2
3181,3112,byiza cyane mwaduha amakuru cg link yo kwiyandikisha kwabakandida bigenga bifuza kuzakora examens secondary schools murakoze,2
3182,2926,birakwiye ko mubihe bidasanzwe nkibi turimo bya covid hagomba no gukoresha uburyo budasanzwe kugira ngo umusaruro witezwe ugerweho mukomereze aho   ,2
3183,139,hussein bashe ccm acheni unafiki mimi nimeshakamatwa na watu wa usalama mnasema hawakamati kwa hili nipo tayari mni,0
3184,1547,ubundi byose bibumbatiwe nizina umukobwa bituruka ku nshinga gukwa kandi icyo bakwa cyitwa inkwano ijambo umukobwa ryonyine rirahagije kubyumvikanisha,1
3185,1568,samahani kwa makosa ya kiuandishi sio jeshi la polisi,2
3186,1727,asante sana kwa kutambua mchango wangu katika jamii naamini twitter imenikutanisha na wewe baada ya kuona haraka,2
3187,466,wena a ni ngue ku hi hloko ni ngo ku yentxa nkatanga ni ku phamela liradzu siku ni siku ,2
3188,1266,watoto hawa yatima wa kituo cha huruma geita wamejitokeza kushiriki nami kilimanjaro challenge against hivaids leo,2
3189,1725,amafoto icyamamare mu gusiganwa cyo mu bwongereza sir  yasoje isiganwa mu cyiciro cyitwa run for peace kigalimarathon ,1
3190,146,nta ntego numva umuntu yaba afite ku buryo yatangira akazi kuri  ans,0
3191,833,mambo  muhimu ya kuzingatia kabla na wakati wa kuandika wasifukazi cv  hakikisha cv yako inaendana na kazi un,1
3192,2325,wibukeko na real twayirazwe nabasogokuru,1
3193,861,abagore  bafatiwe muri kitchen party barenze ku mabwiriza yo kwirinda covid ,0
3194,2383,bdw nibyiz bruh gsa uzibuke kurya ifoto  kugirang tubike ibimenyetso apan iyo wikoreye ndabiz nukina,1
3195,205,swa vavissa vakithi ho ondza na vo kuluka,0
3196,128,ningepotea sipajui bila google maps simu haina charge im driving kwenye new area niko vyomb,0
3197,303,kea tshosetsa mara o ke wena   ,1
3198,259,bakomeze bazerere nka gahini setu ,0
3199,2868,minisitiri wubutegetsi bwigihugu  avuga ko igihugu cyizakomeza guhanga imirimo ibyara inyungu ku baturage ariko nabo bakayibyaza umusaruro rbaamakuru   ,2
3200,720,time flies bonanza lililopita watu walikuwa wanagombania kupiga picha na dotto leo hii zamu ya nani,1
3201,1515,kikosi cha timu ya temesa fc leo kimecheza mechi ya kirafiki dhidi ya timu ya zi,2
3202,1553,mgeni mualikwa mkuu wa wilaya kisarawe kabla ya ukuu wa wilaya ametengeneza fursa nyingi na ajira h,2
3203,485,habari ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata huduma ya internet sasa imerejea tunaendelea kuomba radhi kwa usumbufu uliopata vodacom tunaahidi kufidia mb zako ulizopoteza kuanzia leo asubuhi ahsantenm,1
3204,1533,ejo nasuye rwa ruganda bita united gin ,1
3205,1526,ahsante kwa kuwasiliana nasisamahani ndugu mtejavipi kwa siku ya leohali imetengamaa au bado kuna tatizolm,2
3206,1243,ccm baada ya kuona cdm na act wamejitoa,1
3207,392,shule za kata zikikosa utaratibu wa kuzuia lugha za makabila shulenihudhoofisha uwezo wa kujua lugha mbali mbali kwa wanaf,1
3208,2047,hahhahahha okay ubwo wabona sigaye ndeba nabi,1
3209,520,ese nimba abakobwa badukunda cyane iyo twabahaye kuri buriya ntibivuzeko bakunda iriya fruit cyane we sindengane nibarizaga,0
3210,590,kare nanyuze kumubyeyi kuri t aravuga ngo mbega indaya nihumurije parfe niteye niba uhumura indaya biranshanga,0
3211,2453,kwinjira naha ndagutumiye mu musengesho adasanzwe ngwino tubane  twumve buhamya tumira mweneso imana iguhe umugisha ndagukunda ,2
3212,258,kwa habari zaidi ingia kwenye link ya wiki ya maziwa takwimu za uzalishaji na unywaji wa maziwa nchini,1
3213,757,kama mvuvi anavovua samaki huwema chambo ili anase bila chambo samaki ata nasa natumain umelewa kwa kina,1
3214,93,nashangaa watu wanaumia na furaha za watu wenginehata ukisema nimeshibaaunaambiwa mseng wewe hujui sisi tuna njaa,0
3215,207,mtanzania halisi hashindwi chochote unachouliza anajua na yuko tayal kukupatia majibu hata kama ya uongo,1
